0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,genre
-103.22314,30.57212,20.809032,45.81602,9.800678,8.627315,1.6164563,12.33468,0.518665,4.9922223,-2.83595,8.032367,-1.3974612,3.3177278,1.2085942,3.301628,-2.6962645,5.6360793,-0.71495795,2.758796,-1.1491241,-0.2905284,-4.6530256,-0.70856774,-4.1218963,-2.422147,-4.6946354,-1.5650158,-2.374972,0.29328498,-2.65934,0.033484302,-1.0822542,2.831825,3.2057853,1.4209566,1.4450113,0.643037,-1.0731907,-0.8363623,hiphop
-109.07124,76.91492,2.592334,19.059637,0.5502822,8.174562,-8.068408,5.9523516,-4.3305674,3.6560757,-1.5556679,2.6334877,2.2520404,2.8522263,-5.210044,5.3580384,-6.1856155,2.2385306,-2.4708722,-5.9738307,-2.868731,-2.1849082,-0.42254308,3.9396493,3.6355388,3.6738486,2.558189,2.642237,-0.105236135,2.7115283,-0.5691283,-2.4047225,-2.008571,-2.2455673,0.35135683,-0.68254304,-1.5435926,-3.3053076,-3.7706478,-0.5010366,hiphop
-83.20265,67.71298,1.2305168,29.658491,12.577921,5.613066,6.211838,8.097905,-4.784866,7.664915,-1.1791575,4.242718,1.9306675,1.0202534,2.38057,3.1090045,-8.059311,1.6720583,-1.6563998,-3.2753487,-5.5240817,-1.8400369,-6.2537503,1.3917384,3.1895552,6.182643,9.255869,7.1415515,3.1549587,3.4531326,2.2210197,3.5005162,3.7300024,1.261492,-3.174651,-2.1442394,-1.1723043,-0.53067774,-2.105842,-2.5679193,hiphop
-72.5143,57.03795,5.94839,25.904427,6.6623893,11.494862,5.109201,10.105276,0.9503965,8.6856165,-1.6870507,5.997685,0.14304203,4.966505,-2.012679,6.097602,0.09555143,4.1566687,0.25136533,5.891547,2.8900857,6.6647067,4.4508133,3.4659534,1.4014906,3.3814228,-1.1870427,0.6775836,-0.9360873,-0.07517483,-3.3357031,1.8730265,0.07037786,-0.1974651,-0.78753096,-1.3193727,-1.7378583,-0.7814145,-1.994732,-0.7241124,hiphop
-23.794031,43.71694,30.55069,26.501972,4.336693,21.913748,2.576287,6.990405,-1.4965211,4.5822825,0.41704255,2.464586,-4.074756,-2.0174925,-3.5647283,-0.12832612,-2.4766893,-1.0378424,-4.7686734,-2.6154187,-5.779343,-2.392657,-4.686081,-2.1761043,-4.8405223,-4.342916,-4.8266883,-3.703678,-4.4451113,-3.1109662,-5.816079,-3.5748136,-5.2432413,-2.9215016,-3.0622683,-2.4470346,-2.6038952,-1.4751302,-3.123598,-2.9067478,hiphop
-25.108788,60.825592,-4.1871734,14.848388,6.795023,6.0983334,15.451298,3.7847345,5.6598086,10.247507,0.8633308,4.1838894,0.9262049,3.2527385,0.21559039,2.6983185,0.70473063,0.89628994,0.3617592,-0.0064073685,0.24963015,3.8292341,-1.0665741,0.4118382,-3.4485154,-2.3412855,-3.6756566,-0.9805358,-0.57977307,3.2298248,3.693388,3.0141423,-1.0632915,-0.33583257,-1.735741,-0.53024554,-2.2115486,0.13363563,-0.48379147,0.16858152,hiphop
-148.12134,90.56765,-0.27532327,28.855238,19.306164,15.245029,4.2814665,15.519956,1.2726043,11.129077,8.849078,6.316172,1.631252,1.4264011,-3.4119387,1.1954081,-0.7235132,0.7817317,-0.45094877,1.7203566,-1.1211044,0.4562219,-3.2255583,0.549127,-1.1614656,-0.67067343,-2.1461217,-1.019347,-2.046847,-1.574195,-2.3578362,1.7441016,-0.46342522,-0.72965586,-2.748824,-2.042034,-1.7359148,0.77818036,1.0345638,-0.41181138,hiphop
-31.93763,59.89348,-2.7075214,33.514893,13.086964,9.461902,-1.6719099,14.184528,3.138348,6.803654,1.16956,3.8993716,1.6967894,1.254311,-1.4599715,-0.16600098,-1.5947375,1.8287376,1.5520314,-2.3023357,-2.9484067,-1.2306404,-3.813071,-1.2061971,-4.2761297,-0.856735,-3.9699266,-0.912881,-3.2592087,-2.2748358,0.34340438,-2.565731,-2.9593956,-0.16913319,-0.21616662,0.6422983,0.23592946,0.65976405,-0.5978158,-0.7946566,hiphop
5.8419895,53.237312,-8.979136,26.946,0.44115087,15.555138,1.657118,7.6658325,4.9847784,8.606436,3.414468,8.525943,1.1329908,4.909482,0.8620598,3.4024034,-2.8807526,2.7900436,-1.7171189,-0.27817854,0.62856054,2.5040126,-0.5674369,2.16158,-1.3971448,0.82577646,-1.4658126,0.6934299,-0.6889686,0.09548175,-2.0268714,-1.7657129,-1.7375004,-1.2289042,-1.9588385,-0.93266386,-1.5748749,-0.3567929,-1.8866925,-0.60963845,hiphop
-100.91944,64.29094,12.551603,26.481697,12.40743,12.13596,2.469894,18.496998,1.505779,12.0577135,-1.4862083,6.7316265,3.8606362,3.0960424,1.7575846,4.5550957,-2.365775,5.4360013,2.7719078,3.7227254,0.25302005,5.2788696,-1.7570782,-1.1253083,-1.5143325,0.073525965,-1.1199344,1.7584436,1.2055256,3.0474522,4.203556,3.6264195,-0.14002858,0.13682956,2.5324767,2.540086,2.92869,2.2288423,1.4460404,0.6167776,hiphop
-220.95444,41.13651,-13.99925,33.61879,12.183349,13.665729,5.9543242,7.631933,5.290375,10.4727125,4.765573,6.5006533,6.4908986,5.4590783,2.5724356,-1.635883,-1.5488938,3.0862727,4.928209,3.715603,5.4514427,9.446859,8.168609,6.4329014,1.4707774,-0.8071286,-1.3096827,-1.1254307,0.30997127,-0.114776686,-0.19865403,-1.5697984,-0.3454211,0.8423525,-0.3794712,-0.16539674,-2.1648536,-1.7111309,-2.53522,-3.4174154,hiphop
-96.6639,30.600752,2.5303547,12.69253,-10.973727,-2.1038084,-3.6324108,-7.5899434,-5.3217125,-0.68403137,-4.1489954,-3.1092334,-4.8592544,-3.0990717,-4.161172,-2.563374,-3.4825435,-0.34579775,-2.8692477,2.3299165,1.7789136,-0.29590988,-3.1902993,-1.436741,-1.0938886,-2.7788918,-2.6628115,0.48041028,-1.7954932,1.3582985,-0.8786258,-2.1594584,0.6699242,1.3487614,0.98625416,2.6518896,0.043511193,0.3730391,-2.240147,-3.3205717,hiphop
-62.8069,72.1019,-16.114138,27.418505,5.5609536,1.821428,3.9023924,8.463778,-2.0074487,5.825009,0.15586376,-0.30150035,-0.6675375,-1.4833,-0.06580478,3.2086806,0.66973525,1.12439,-0.9367661,-3.0775099,-0.946626,-1.3162025,-1.2129987,-0.2549772,-2.8847842,-2.9638631,-1.9272536,-1.0579851,3.644625,6.057215,2.96452,-2.4809835,-3.9942749,0.0035543058,2.0885205,4.2762117,2.5898824,0.3300396,-1.8769579,-1.7207503,hiphop
-121.61006,76.91941,29.013481,9.935919,3.1737647,5.175322,4.968313,-1.0265123,1.1707611,2.1393538,3.117648,1.1366775,-0.78206104,-4.9822216,-0.12525722,-4.5053763,-2.1900976,-1.3730917,-3.1559749,-7.364276,0.9602477,-3.512774,0.2816172,4.905104,0.017238652,4.915077,-2.5114145,3.9910386,0.96442324,0.104633145,0.75167346,-3.545024,-0.7879673,-0.7913338,-1.0101974,-0.44752634,-2.641504,-1.121357,-2.0712762,-2.7498755,hiphop
-185.25148,96.74281,44.600403,13.892823,6.0146594,-2.9065557,3.261851,-9.664786,-3.6485925,5.251207,-0.9549688,7.687712,6.0880246,-0.112322025,0.5732216,0.50927204,-5.8695807,-5.4587727,-3.0603397,-4.7819695,-0.39100695,-3.0231118,-2.8305142,-3.8990717,-3.8682911,-0.64140755,-0.2582601,-1.7864015,-2.9074616,3.1804185,0.42740592,-5.351778,-4.5808067,-2.853464,0.13141185,2.4322395,0.554434,0.39432177,1.7840437,-3.4126313,hiphop
-76.582634,68.337524,-0.9878047,30.346247,3.6340492,5.2012157,3.2781923,2.9408545,5.555166,4.673672,4.3292913,3.4459429,2.8557053,1.4406078,-2.3228574,-2.6037674,-5.0569625,-3.9807496,-5.5648823,-0.00071191933,-2.9280663,-2.2411673,2.3177226,1.2595924,-1.230926,-1.3716831,-1.6465709,-0.3385745,-1.7731866,-5.838361,-0.5058021,0.16156818,-2.6253128,-2.9561543,-1.1825846,-1.793792,-2.8795516,-4.462537,-4.1351247,-2.1164165,hiphop
-74.35975,48.817753,4.047643,35.84637,12.4972315,13.47496,9.024468,12.56751,2.486558,12.132177,9.134347,3.9287133,4.571033,1.3762095,3.193234,4.332538,-4.2572207,2.8328748,2.6930997,2.7469275,-1.861547,1.1318947,-2.5220737,0.58824664,-1.0383073,-0.5706463,-4.7543116,-2.3068635,-2.3698034,-2.5576754,-3.2724965,-3.2039635,-4.3445196,-5.5587897,-6.4593153,-4.6059127,-5.61669,-2.1835523,-2.6366801,-3.565723,hiphop
-155.63774,113.65833,-4.0242286,18.278229,13.483908,8.251857,8.810651,11.110943,8.910264,10.224346,6.1002116,9.738549,9.320228,2.259448,2.8474395,7.5475535,-2.662322,0.91734827,0.44310457,0.7698159,-3.419311,-1.3826808,-1.2868271,-4.8973413,-5.2100234,-6.5841203,-6.382065,-6.6971097,-1.179175,6.272633,10.637308,10.263033,4.708277,-1.6318552,-7.3043694,-7.758624,-3.546457,0.51861745,0.19241841,-4.2880616,hiphop
-267.52255,77.79211,-18.189768,18.888138,1.9943973,-7.5887733,4.7138777,-7.6983323,-10.356959,10.975267,-2.8659422,-5.7574377,2.347153,-7.099608,0.4050518,-1.8043371,-8.364889,-3.0725448,-4.3998694,-1.651445,0.57639223,-2.402365,-0.7725286,0.1965659,-2.509613,-2.6698835,-1.8607446,-1.2897494,-1.3209606,-1.7400315,-1.9021196,-0.9567471,0.9481493,-0.5690747,-1.6215167,-0.7077685,-0.15046695,-1.7462306,-0.8326117,-0.020647457,hiphop
-121.61006,76.91941,29.013481,9.935919,3.1737647,5.175322,4.968313,-1.0265123,1.1707611,2.1393538,3.117648,1.1366775,-0.78206104,-4.9822216,-0.12525722,-4.5053763,-2.1900976,-1.3730917,-3.1559749,-7.364276,0.9602477,-3.512774,0.2816172,4.905104,0.017238652,4.915077,-2.5114145,3.9910386,0.96442324,0.104633145,0.75167346,-3.545024,-0.7879673,-0.7913338,-1.0101974,-0.44752634,-2.641504,-1.121357,-2.0712762,-2.7498755,hiphop
-75.66786,91.0224,9.864941,25.09408,11.801716,10.166983,0.124580994,8.227129,1.6348945,0.4970397,1.8070879,5.4929857,1.2929039,1.1345568,-1.1895077,0.37554055,-1.2076176,-2.0606055,-1.2071042,-2.6347067,-3.233191,-2.086208,-2.1791096,-4.666067,-4.11283,-3.231013,-2.7978,-0.6986692,-1.4642863,-0.2299506,0.3636766,0.6922183,-1.4968277,-2.3129206,-2.278521,-2.2707345,-1.90249,-2.978139,-0.62487733,-0.33034682,hiphop
-76.64228,52.776497,34.640076,26.187645,16.660328,11.346408,5.853892,6.9042377,3.664476,-0.960427,3.8758972,4.4879446,0.63659954,5.4337535,4.1940684,0.8124227,1.6306314,0.69435334,-2.806063,-3.4109476,-4.524414,-8.618607,-5.9516373,-4.982941,-3.0211565,-1.5969118,-1.2597284,-2.2021005,-2.688942,-5.1139936,-2.655739,-1.7260262,-0.14512074,1.1753392,-0.18411925,-0.4211021,-1.3583782,-0.80877024,-1.5860989,0.10532954,hiphop
-87.680786,79.37558,25.071247,45.16531,11.199144,18.170174,3.5208578,6.9955754,1.2674153,2.3607879,-1.7764663,-0.012601835,-2.7059743,-0.488284,-5.2594147,-3.8652692,-2.5075834,-4.6821017,-4.984883,-4.4234257,-7.0552077,-5.7909946,-4.8827796,-5.0535007,-3.6891494,-3.4991965,-3.4362152,-1.5569905,-3.23004,-2.037463,-1.2493011,-2.48076,-0.19594258,-0.07426431,-0.17744105,-0.7192077,-0.20029563,-1.590832,-1.9634445,-1.1142472,hiphop
-44.555233,41.6235,29.91263,51.863686,12.875628,13.724889,7.962605,9.290234,8.388368,1.899423,1.1413115,4.564992,5.5246224,1.3144535,2.3494503,-0.7992,-4.252003,-3.5728974,-3.835539,-4.442142,-5.5156097,-4.44199,-3.0843227,-0.004017006,0.7270213,-0.389941,2.902723,-0.42904475,-3.5301101,0.39163598,-3.7172182,-4.8067966,-1.5547262,-2.3784568,-5.23715,-4.387508,-1.7074507,-3.1900733,-3.560293,-5.8545723,hiphop
-114.06302,110.11895,17.930183,37.930096,27.968828,1.4038033,15.55362,1.4255452,7.354289,-3.3255098,8.241861,-0.18475705,0.6828673,3.3338144,-2.4720285,0.75097793,-4.847811,-2.3932738,-3.29144,-4.6098485,-2.1881585,-0.7712606,0.03349734,-3.8807917,-2.037451,-3.3607695,-4.102665,-0.83669204,-0.6669232,0.4189596,-0.81520754,-3.2747178,-2.8864644,-3.0228238,-4.3464932,-3.7863674,-4.224306,-3.327405,-4.0051966,-4.7817273,hiphop
-78.71352,73.09978,21.83404,49.21601,3.1142888,18.307453,1.8565904,8.398898,1.4257843,4.2191653,-1.3232716,1.2506558,-3.0139785,1.7983278,-1.8407835,-0.99266994,-1.9069359,-2.634608,-4.791962,-4.8620996,-3.0432591,-3.0900385,-0.74367476,-2.327083,-4.262454,-5.7338443,-5.4574566,-4.4404287,-4.0400248,-1.0975454,-2.5399938,-2.2570186,-1.8050753,-2.6125133,-3.845514,-4.0927057,-2.0940027,-1.9912206,-2.3435583,-2.495737,hiphop
-146.51694,81.558525,31.962297,22.430374,5.0983553,13.628087,6.495129,8.408917,4.438316,5.010662,1.8354231,2.8645813,4.5268016,3.8527682,1.3351526,1.230336,0.5773533,-0.1709411,-0.659073,-0.088919446,-2.8250194,-1.6025976,-1.5632204,-1.8830897,-1.0921625,-0.75728244,1.5684398,4.4175477,3.6431077,3.4899695,3.7996283,0.8045758,-1.817133,-0.9667073,-1.3619483,-1.663436,-0.93692726,-2.3550994,-2.1759956,-2.4830399,hiphop
-144.97781,66.67153,44.280052,22.528505,6.5213594,8.85033,11.895541,5.837181,3.0436742,6.451863,3.56229,2.522852,3.8309376,3.7200966,6.821516,5.0689015,0.4771591,1.0826528,1.956073,-0.07564606,0.14884008,-0.87430686,-0.7359609,-1.1269389,-0.6856265,-2.1452715,-0.9417908,-1.9730151,-2.0075397,-1.8043807,1.0477028,1.6752504,1.9023948,2.3519804,-0.1642509,-0.99585897,-0.7647773,-2.6384563,-2.6402164,-1.1395702,hiphop
-104.715996,64.0346,28.791668,10.54608,15.168903,13.066784,8.023293,5.2342043,6.73682,5.1248503,4.4460244,4.464318,3.354734,2.422061,0.18586996,-1.5202584,-2.5679927,-1.1960529,-2.1893506,-1.8801897,-5.0807514,-2.722403,-3.7040792,-3.710574,1.110752,5.002906,4.7967086,6.0930524,1.5946898,-1.3153082,-1.0333933,-0.95702285,1.0192033,0.61536443,-2.1782076,-0.06668797,-0.89296144,-0.55066276,1.7908193,-0.27246374,hiphop
-161.4768,104.041115,-10.936409,43.69308,13.973775,14.462216,7.5062613,9.4815645,6.4391675,6.9952273,1.3608631,4.4386225,-2.926756,-3.2144325,0.04458486,4.159957,-6.4395256,-4.9638324,-4.2142115,-2.2782378,-3.9061358,-3.951749,-5.348814,0.058824368,-0.4581576,-3.2979414,-0.9583723,1.5623711,-3.690779,-8.886022,-1.4881841,0.9847244,-1.6536194,3.593522,4.279795,-3.1572216,-6.7317886,-0.74772525,0.9717401,-5.2723336,hiphop
-101.081245,72.40871,-2.374791,46.051167,5.5450935,24.215149,3.540355,14.531002,5.654686,13.53511,4.972193,9.905891,2.9368954,-2.9988053,-1.2425075,2.3058746,-2.8192255,1.7559552,0.85589564,-4.3526983,-3.8420622,-4.812807,-2.4192555,-3.6017332,-5.515568,-2.9654548,-1.1702785,1.4082186,0.34391406,-2.4749615,-6.377213,-7.893665,-3.9317381,-1.2318999,-1.2228034,-1.3580242,-3.8857856,-2.4728796,-3.736739,-4.7078915,hiphop
-113.628265,87.07087,-0.6380835,52.25518,19.377625,19.676193,15.387045,13.71075,6.951093,9.07707,7.965796,4.412705,-0.15473133,-0.43290403,0.22154203,-0.83721715,-2.17967,-1.9916911,-4.4428053,-4.3010197,1.8620305,4.3018093,1.5617446,-1.7206624,-3.3587325,-3.4311144,-4.348486,-6.796457,-2.376035,-2.5064247,-5.475407,-2.7224743,-3.2262304,-3.5948036,-3.7703393,-3.5213501,-3.0466785,-2.6903172,-3.0837052,-2.9221005,hiphop
-109.83064,63.104633,-13.840905,43.019493,6.142044,23.18746,8.019649,10.65603,0.9803228,5.321308,-1.832165,-1.4251207,-1.8639747,-3.1835,-4.740081,-3.8052502,-5.5368443,-3.185932,-3.2629235,-3.928107,-5.519532,-3.731409,-4.4386344,-3.4054344,-0.84679186,-1.8900974,-2.0557675,-2.323,-2.3591146,-2.2160492,-2.6778286,-2.6829238,-4.8036413,-3.914257,-4.3308015,-3.3813639,-3.5675254,-3.6241727,-2.1173291,-0.54919755,hiphop
-133.22668,93.950745,-2.2413454,50.195454,12.518455,15.036698,11.511907,10.2486,7.9517236,10.803761,1.9746124,5.1986346,1.0662619,2.1747072,-1.5162952,-0.4487204,-2.4607768,-3.8682592,-1.7064383,-2.774622,-3.9179256,-4.5324073,-3.8199139,-7.9455566,-4.3002334,-3.157178,-1.1384097,-1.920974,-3.1442666,-2.5081255,-1.5790282,0.068002634,-2.5783114,-2.7539923,-1.1379313,-0.6187383,-3.2447703,-3.7021627,-1.7090813,0.2861933,hiphop
-153.50096,92.7777,-15.882087,57.952423,8.575668,18.462399,13.276261,11.162719,7.6137323,12.974225,5.6612053,7.017446,2.8843374,1.6163465,0.012031012,3.0243316,-0.23418818,-1.38703,-2.3182173,-1.3271761,-2.7166548,-1.4889328,-1.5169142,-1.2731949,-0.7400259,0.016584165,-1.5680116,-3.04291,-3.8144052,-2.7984781,-3.373901,-0.42810574,0.37402418,-0.15452935,-3.712945,-4.903235,-4.980099,-3.5157516,-4.1648173,-2.0576277,hiphop
-127.29857,95.78884,-12.756139,37.96444,20.579317,23.185549,8.276987,9.615845,8.68504,5.52123,6.6797314,4.0264277,1.7274877,0.7245981,-0.42298803,2.2443924,-1.6068019,-1.2154621,-2.2126098,-0.7387683,1.0920407,1.5790185,-5.344954,-2.9572513,0.5965434,-0.5166944,1.1763655,-1.7045746,1.047026,-0.11039649,0.3147737,-2.203543,-6.363824,-1.8645934,-4.724527,-1.8482773,-3.4240296,-0.25482,-1.0878278,-1.0666616,hiphop
-144.1154,73.38274,4.689501,24.034184,12.896575,14.024166,8.642745,6.9087353,-1.2130749,-0.8405232,1.1626186,2.5793064,-1.1129528,3.141817,-4.232443,-0.45609263,1.6542614,1.21355,-0.4755747,-2.0354862,-0.79450727,0.13671526,-1.0246352,-4.5407248,-4.182017,-3.648281,-5.001112,-5.818175,-3.1707356,-2.121025,-6.77962,-3.9112244,-2.4654784,-2.703138,-2.066529,-1.3856459,2.1404443,1.1206093,1.233978,1.4078643,hiphop
-98.840996,71.10852,-10.045742,31.72339,5.1446595,1.8752184,-8.893278,-4.26445,-5.962237,-4.269474,-0.65870404,-1.8606147,-0.51698005,2.5744352,-1.0586432,2.2042825,-3.9438968,1.2048683,0.28331423,0.069572374,0.3216279,0.35387674,-0.3297634,-2.8414292,-1.3514024,-1.1216834,-1.261794,-0.39625025,0.14822146,2.5432198,3.0448802,1.2003256,-0.18250895,0.6893648,0.39450818,-0.66965,-0.36497605,1.0055192,3.4432542,0.72250813,hiphop
-82.424774,69.95745,10.693318,48.804077,4.6395693,13.286027,-1.7903581,5.122208,-1.0849245,-2.7959132,-2.5498505,0.21808513,-3.1269517,2.3010356,-2.7060978,-0.78290904,1.7319456,-5.139214,-5.694949,-3.7939513,-5.269443,-5.34635,-4.3174796,-5.960452,-4.9628515,-6.3108196,-5.072723,-3.6131315,-3.6570017,-1.7417227,0.6919039,2.8284767,5.5562153,3.6963577,-0.17397691,-0.4192017,-3.322441,-1.5590035,-0.24460468,-0.5911705,hiphop
-140.14876,77.06105,42.029648,31.239225,12.191809,10.215243,3.7374847,8.286639,-1.5532026,-1.7558186,3.6267605,4.589858,-2.549267,1.8537717,-2.7621262,-3.623143,-2.6331491,-1.5240896,-2.6590376,-5.086118,-3.3201401,-3.0588014,-4.767204,-4.9626193,-3.6933024,-5.687042,-3.6596203,-3.713707,-5.18061,-2.206671,-2.6910048,-2.2345202,-3.0580375,-2.5907967,-1.7592082,-1.2022051,-2.417669,-1.4337714,0.52339345,-0.5590261,hiphop
-111.84788,89.10123,13.179904,36.344612,-3.2759247,3.877823,0.56384236,6.3377275,-2.17961,2.979102,-1.636557,-0.36629117,-3.4718986,0.7764609,-0.23096861,-3.1901183,-3.7024403,-4.001075,-3.0203526,-2.4579573,-2.1027584,-0.7371311,-3.1967804,-2.663951,-1.7772661,-3.0371478,0.6671328,-1.3647094,-1.9491186,-0.57416064,-2.1232615,-3.4678717,-3.9366708,-3.5611837,-1.4175147,-0.98758066,-0.2884309,-1.3753794,-2.0304601,-2.0125093,hiphop
-74.77094,58.740543,9.939784,21.570108,15.071628,4.937729,2.282748,5.4688973,3.1200333,0.6039443,2.466406,4.21144,3.4745803,3.5953388,2.7740333,1.884574,-1.7012314,-1.1449336,-1.3548874,-4.013696,-6.5735717,-5.852682,-3.8207672,-0.7826771,1.8659083,4.8302703,5.3792124,1.4981415,1.7611914,-1.5507003,-1.8382516,-2.2968774,-1.7006251,-1.8049196,-1.0148791,-1.7168317,-2.2901537,-2.8732562,-3.6334965,-1.6213957,hiphop
-66.06443,74.91577,20.634378,39.27426,8.157337,15.135332,-0.38283703,5.5729513,1.4617357,-0.63366073,-1.571073,1.4559902,-2.414519,-2.1937199,-4.3210588,-4.420351,-5.131101,-4.2903647,-6.337594,-5.0165033,-6.2620597,-5.069178,-3.1674798,-3.1769264,-1.7290459,-2.7416923,-3.3587847,-0.32576555,-2.870199,-1.5077627,-0.36442253,-2.9507968,-0.77003604,0.009496234,0.024157982,-1.080466,-1.5348954,-2.498988,-2.7644444,-1.3994911,hiphop
-59.209255,36.20804,39.83428,49.976192,10.15085,16.890432,9.769879,4.446044,2.4115605,1.7071004,2.3673708,3.909562,3.2013638,2.6227627,3.218716,1.475742,-0.69441235,-3.1585226,-2.104499,-2.3737836,-1.5649261,-5.9745173,-4.7005796,-3.808318,-6.5468063,-7.5471077,-1.4707164,-3.9255273,-4.5254807,2.0230992,-0.12207314,-1.7210736,1.0541657,0.6115185,-1.9458243,-2.2202876,-0.5517491,-1.6318133,-2.628723,-3.6584277,hiphop
-81.68595,82.33596,53.54203,25.494244,15.711485,19.212008,8.4409275,6.372037,0.20460086,0.15445592,1.1984615,1.5259029,-0.725247,1.3517001,-0.38283345,-3.129231,-0.49216723,-0.73947495,-3.7766733,-2.505176,-4.4678283,-4.7316713,-5.6199636,-5.107827,-2.8845675,-3.834826,-5.03873,-0.7993901,-2.0932322,-2.3735611,0.07514467,-4.0875688,-0.5429279,3.038302,0.34032,1.4338697,1.8820481,-0.35379046,-2.7231576,-2.2307813,hiphop
-78.69876,51.460278,42.21705,30.076286,20.110865,6.9933424,8.018718,6.883307,-4.6201587,3.6496065,3.6401927,4.324948,2.607875,0.76624185,-9.1659775,-2.1590145,-2.6716974,-5.5222917,-1.3241625,-2.4780138,-9.030242,-2.5941186,0.08091203,-7.3805375,-2.7492442,-2.4109561,-7.372984,-1.219486,-5.3117456,-5.608507,-1.205794,-9.561002,-2.3309257,-4.4145613,-2.36241,-6.303055,-4.695681,-3.2698934,-8.73357,-2.7717278,hiphop
-118.020584,102.3068,20.772593,37.010674,24.395523,7.802754,15.927474,-1.5940946,6.763179,-0.7802006,8.579758,1.473606,-4.2227297,3.0189223,1.0109892,-0.98029953,-5.466814,-1.3039749,-4.241458,-5.0074196,-1.1023186,1.3724178,-0.16351287,-3.2915254,0.038006574,-3.872222,-5.8620024,-1.3561481,-3.468309,-5.2269907,-4.5749564,-3.5446763,-2.1182597,-3.4361675,-2.9534106,-2.0752494,-3.9276717,-1.2608268,-1.504464,-4.544753,hiphop
-78.25045,70.18874,45.90895,42.07599,15.097313,10.689846,-0.69202554,-0.61052036,0.37156427,-0.35092282,1.102735,-0.6717469,-0.81453276,-0.8111803,-4.241297,-6.08405,-2.9617288,-3.7095816,-4.6067276,-4.981908,-5.521331,-6.236662,-4.314577,-3.7288127,-2.0788538,-1.9807904,-0.48094532,-0.52394754,-1.1259534,1.1135439,-0.06467022,-1.9792819,-1.2387937,-2.5023727,-1.8325231,0.48125124,-1.0556948,-0.06509355,-0.3973756,-1.4324661,hiphop
-68.78752,62.373886,24.279097,53.785713,-1.9191564,12.823493,-4.35876,12.354515,-0.2201934,9.053527,-0.97755194,3.94197,1.9162539,2.2540576,-2.5221894,-3.5294874,-2.924685,-3.6497655,-3.4206944,-3.7197106,-3.8419616,-2.0592654,-2.1776657,-2.9487364,0.033956848,-3.5784512,-2.7311587,-2.7915363,-0.68211937,0.056418356,-1.0229369,-0.3975902,-0.72429746,-1.5460109,-0.3546974,0.25507537,-0.25379264,0.08537611,0.43428734,0.036182415,hiphop
-94.57142,51.723648,17.519943,28.904242,2.063757,3.7271113,-1.85162,4.36836,8.781322,2.1316025,-1.3799784,4.6916013,4.077907,0.014573065,0.21375865,-0.43703666,-4.119476,-1.1030107,-0.12764856,-2.7631567,-3.970403,-4.405905,-1.3311675,-5.4074025,-3.0566092,-4.6728454,-2.0623085,0.080118045,-1.476133,0.6514912,0.59283346,0.44034663,1.4671326,3.1975098,2.53907,4.8024344,1.3054374,2.021115,0.20749931,-0.8772625,hiphop
-111.22915,89.94116,4.453146,14.530579,9.934057,-9.441969,2.9049582,-0.13894068,-3.0650673,3.272368,-1.4969655,1.5704436,2.3964047,-1.1631626,0.8710986,0.6744047,-5.169126,2.7299318,2.3492882,-0.2558081,0.26616552,4.1497526,1.7608672,2.0609727,5.673228,2.8561926,2.1416593,0.90656924,-0.70313567,2.1423635,0.33316436,-3.844117,-4.1325684,-2.591064,0.21567613,2.874324,2.5102196,3.6600418,4.0007086,4.401271,hiphop
-25.853546,70.946365,9.54849,17.47975,-1.6311874,-0.54743624,0.26069012,-4.6436267,-0.5859255,-3.086073,-2.4065418,0.38653892,-2.158143,-0.3449555,-2.3784094,1.9354966,1.3124205,-1.2795856,-2.0184257,-0.19688794,-2.333853,-1.4004755,-0.54250854,-3.5165591,-2.246418,-3.6722362,-3.3078234,-0.8145453,-0.4824037,-1.5472528,-4.523893,-1.4309562,1.1524868,0.51236534,-0.81413907,-3.3310573,-3.5072086,-1.8799036,-1.8805614,-2.8869553,hiphop
-111.22915,89.94116,4.453146,14.530579,9.934057,-9.441969,2.9049582,-0.13894068,-3.0650673,3.272368,-1.4969655,1.5704436,2.3964047,-1.1631626,0.8710986,0.6744047,-5.169126,2.7299318,2.3492882,-0.2558081,0.26616552,4.1497526,1.7608672,2.0609727,5.673228,2.8561926,2.1416593,0.90656924,-0.70313567,2.1423635,0.33316436,-3.844117,-4.1325684,-2.591064,0.21567613,2.874324,2.5102196,3.6600418,4.0007086,4.401271,hiphop
-79.74996,62.27512,-5.1084466,18.229969,12.862356,-14.114573,4.9116673,1.6750953,-5.7800555,0.81444377,-3.8078806,2.0120642,3.4144382,-2.8724234,1.2645156,1.752267,-2.2722964,-1.0350906,-4.609198,-2.8224661,-1.5211142,-1.8089184,-0.4129539,1.4691346,-2.5187776,-2.0131795,-0.17273965,-0.72052795,1.9371195,3.0303407,3.3476653,2.1180546,1.3211585,0.8508721,0.11570233,-0.9677058,-1.3837588,-0.44389263,-1.209948,-1.8852437,hiphop
